user_id,matches,recomendations,train,eval
U_8153765,0,2,3,2
U_8416010,0,1,3,1
U_847042,0,2,4,2
U_11574764,0,1,3,1
U_6947140,0,1,3,1
U_10293775,0,2,4,2
U_9949220,1,1,3,1
U_7184269,0,2,5,2
U_9530011,0,3,8,3
U_7590486,0,2,6,2
U_10778997,0,1,3,1
U_9588787,0,2,3,2
U_5167805,0,1,3,1
U_8364560,0,1,3,1
U_4382045,0,2,3,2
U_3063638,0,4,9,4
U_8539831,0,1,3,1
U_8539837,0,4,10,4
U_9709585,0,1,3,1
U_3007380,0,2,5,2
U_45885,0,2,3,2
U_114730,0,2,3,2
U_6274,0,4,9,4
U_1578346,0,1,3,1
U_1458718,0,3,8,3
U_9589378,0,2,3,2
U_7583510,0,3,9,3
U_6616943,0,1,3,1
U_3233335,0,1,3,1
U_3233331,1,2,5,2
U_8488500,0,3,7,3
U_2507130,0,2,4,2
U_4601366,0,2,4,2
U_9069359,0,2,5,2
U_6765911,0,1,3,1
U_7666682,0,2,4,2
U_88618,0,1,3,1
U_9419412,0,1,3,1
U_30910,0,3,9,3
U_7396330,0,1,3,1
U_8409222,0,1,3,1
U_8554276,0,2,3,2
U_5211309,0,1,3,1
U_3440802,0,1,3,1
U_9014821,0,1,3,1
U_89442,0,2,3,2
U_89443,0,1,3,1
U_8262703,1,2,3,2
U_3767127,0,2,3,2
U_628784,0,2,5,2
U_8389331,0,3,8,3
U_244440,0,2,4,2
U_526416,0,3,9,3
U_274853,0,2,3,2
U_9833510,0,2,4,2
U_10213086,0,1,3,1
U_2547352,0,1,3,1
U_9484551,1,4,11,4
U_10859124,0,2,5,2
U_9075659,0,1,3,1
U_9075651,0,2,4,2
U_8503394,0,2,3,2
U_8503393,0,1,3,1
U_6981047,0,1,3,1
U_6328300,0,2,3,2
U_4478356,0,2,4,2
U_4374499,0,3,7,3
U_679417,0,2,3,2
U_6594243,0,2,5,2
U_7663097,0,2,4,2
U_5101489,0,2,3,2
U_8436450,0,2,4,2
U_3825851,0,3,6,3
U_6908732,1,2,3,2
U_4431714,0,2,6,2
U_10891519,1,2,3,2
U_1518415,0,1,3,1
U_2449559,0,1,3,1
U_1134893,0,1,3,1
U_7789217,0,2,3,2
U_6490793,0,2,6,2
U_4335411,0,3,6,3
U_8634949,0,1,3,1
U_8182835,0,2,3,2
U_6525884,0,2,4,2
U_8140958,0,1,3,1
U_7104162,0,2,6,2
U_9334954,0,2,4,2
U_1096189,0,4,9,4
U_1096186,0,1,3,1
U_8053038,0,1,3,1
U_1583016,0,2,4,2
U_1507580,0,1,3,1
U_1372880,0,2,6,2
U_11495300,0,2,3,2
U_3692858,0,2,3,2
U_8350480,1,1,3,1
U_7737682,0,2,4,2
U_8868538,0,1,3,1
U_5249712,0,2,3,2
U_289420,0,4,11,4
U_9370120,0,2,3,2
U_10813606,1,2,3,2
U_119383,0,2,3,2
U_10244263,0,2,5,2
U_8426113,0,2,4,2
U_10649570,0,2,6,2
U_605557,1,2,4,2
U_11634617,0,2,4,2
U_2497251,0,1,3,1
U_8457874,0,2,3,2
U_8413626,0,2,4,2
U_8413621,1,2,5,2
U_8676479,0,2,3,2
U_5473236,0,1,3,1
U_8460033,0,1,3,1
U_11971134,0,1,3,1
U_10218444,0,1,3,1
U_5949112,0,2,4,2
U_7418027,0,1,3,1
U_492710,0,1,3,1
U_10839285,0,3,6,3
U_9942680,0,1,3,1
U_1884184,0,2,4,2
U_7822728,0,1,3,1
U_9321271,0,1,3,1
U_6119410,0,3,7,3
U_8354400,0,1,3,1
U_14960,0,1,3,1
U_14963,0,2,5,2
U_3707189,0,1,3,1
U_7772310,0,1,3,1
U_8849243,0,1,3,1
U_8849245,0,1,3,1
U_560388,0,2,6,2
U_1953333,0,3,6,3
U_10553491,0,2,3,2
U_9383108,0,2,3,2
U_10620715,2,2,3,2
U_6946608,0,2,3,2
U_992289,0,2,5,2
U_8911080,0,2,4,2
U_9351420,0,2,5,2
U_284772,0,1,3,1
U_7568826,0,1,3,1
U_2984349,0,2,3,2
U_8910929,0,1,3,1
U_8538923,0,1,3,1
U_1435288,0,2,3,2
U_193086,0,1,3,1
U_1368125,0,2,3,2
U_3768169,0,2,5,2
U_10568721,0,2,4,2
U_177164,0,1,3,1
U_455118,0,2,3,2
U_455114,0,2,3,2
U_6821154,1,3,7,3
U_7968547,0,2,5,2
U_11622512,0,1,3,1
U_7020780,0,3,6,3
U_10185669,0,1,3,1
U_8954596,0,2,3,2
U_10017076,0,2,3,2
U_4532251,0,2,4,2
U_3021069,0,2,4,2
U_9635909,0,1,3,1
U_8118275,0,2,3,2
U_4443467,0,2,5,2
U_4443469,0,3,6,3
U_3768879,0,1,3,1
U_206286,0,2,4,2
U_409034,0,1,3,1
U_8008742,0,1,3,1
U_11084960,0,3,6,3
U_3022747,0,2,4,2
U_4331147,0,2,6,2
U_9115400,0,2,3,2
U_442624,0,2,3,2
U_442625,0,2,3,2
U_6452118,0,1,3,1
U_7322240,0,3,7,3
U_8044644,0,2,4,2
U_6924258,0,2,3,2
U_6669701,0,4,12,4
U_6933895,0,2,5,2
U_7186724,0,2,5,2
U_8815654,0,1,3,1
U_8080786,0,1,3,1
U_623713,0,3,6,3
U_7585684,0,2,5,2
U_2565549,0,1,3,1
U_561486,0,2,5,2
U_479780,0,1,3,1
U_7810815,0,1,3,1
U_6139063,0,3,8,3
U_914814,0,1,3,1
U_2782644,0,1,3,1
U_9222924,0,2,3,2
U_10516519,0,2,3,2
U_6511921,0,3,6,3
U_1586,0,1,3,1
U_936027,0,2,5,2
U_4699747,0,1,3,1
U_10715729,0,1,3,1
U_11487259,0,2,6,2
U_7667458,0,2,3,2
U_9322377,0,2,3,2
U_3433356,0,2,3,2
U_699700,0,1,3,1
U_6094800,0,2,6,2
U_6724126,0,2,3,2
U_10840761,0,2,4,2
U_3176047,0,2,4,2
U_9518460,0,2,4,2
U_6355351,0,2,6,2
U_3169344,0,2,4,2
U_8192214,0,4,12,4
U_10820841,0,1,3,1
U_9690452,0,2,3,2
U_10746716,0,2,3,2
U_11596827,0,2,3,2
U_7686625,0,1,3,1
U_1654359,1,2,3,2
U_3084645,0,2,5,2
U_2757237,0,2,4,2
U_10552879,0,2,3,2
U_9473458,0,1,3,1
U_8729907,0,1,3,1
U_7991023,0,2,5,2
U_7050093,0,1,3,1
U_7120337,0,2,3,2
U_10678657,1,3,8,3
U_9372371,0,2,3,2
U_8700158,0,2,6,2
U_5035562,0,2,5,2
U_10058688,0,1,3,1
U_69246,0,3,6,3
U_9501617,0,1,3,1
U_254005,0,1,3,1
U_8094878,0,2,5,2
U_7176188,0,1,3,1
U_10181377,0,2,3,2
U_9440652,0,2,4,2
U_4579106,0,2,6,2
U_7920476,0,1,3,1
U_6928912,0,2,3,2
U_6587885,0,1,3,1
U_8261990,0,2,4,2
U_10531094,0,1,3,1
U_10679080,0,2,3,2
U_6714872,0,1,3,1
U_1906932,0,2,4,2
U_6151138,0,2,3,2
U_10664249,0,2,3,2
U_8122233,0,4,12,4
U_4667033,0,2,3,2
U_316582,0,1,3,1
U_545682,0,3,6,3
U_11873442,0,2,3,2
U_7996567,0,1,3,1
U_7996560,0,1,3,1
U_6382179,0,1,3,1
U_7047648,0,2,5,2
U_192526,0,1,3,1
U_10189126,0,1,3,1
U_7977149,0,1,3,1
U_9047469,0,1,3,1
U_2843020,0,2,3,2
U_6094149,1,2,3,2
U_656,0,1,3,1
U_750043,0,3,7,3
U_10530774,1,2,4,2
U_8381871,0,2,3,2
U_6879572,0,1,3,1
U_6879577,0,3,7,3
U_8204090,0,2,4,2
U_6524808,0,1,3,1
U_6229514,0,2,3,2
U_11671454,0,1,3,1
U_1006425,0,1,3,1
U_9423357,0,2,3,2
U_9485214,0,2,3,2
U_8723171,0,2,3,2
U_1875900,0,2,4,2
U_7994182,0,2,3,2
U_6225169,0,1,3,1
U_7089838,0,3,6,3
U_6693813,0,2,6,2
U_1441442,0,1,3,1
U_4187344,0,8,23,8
U_2775639,1,15,45,15
U_6370304,0,2,3,2
U_9718928,0,2,3,2
U_71757,0,1,3,1
U_6160186,0,2,5,2
U_9826572,0,2,3,2
U_8441532,0,2,3,2
U_7353833,0,1,3,1
U_9066955,0,3,8,3
U_9552292,0,1,3,1
U_8802704,0,2,3,2
U_8484863,0,3,8,3
U_9441660,0,2,4,2
U_6730322,0,2,5,2
U_88735,0,4,12,4
U_9419376,0,2,5,2
U_7793066,0,2,6,2
U_297472,0,2,3,2
U_9420908,0,2,6,2
U_8366444,0,2,5,2
U_8597185,0,1,3,1
U_4130719,0,2,6,2
U_6689052,0,2,3,2
U_6689056,0,1,3,1
U_6287897,0,3,6,3
U_10667551,0,2,5,2
U_10950665,1,2,4,2
U_3052632,0,2,6,2
U_6843835,0,2,3,2
U_476798,0,2,5,2
U_1512135,0,3,6,3
U_9423552,0,2,4,2
U_393332,0,2,3,2
U_6894430,0,1,3,1
U_9175067,0,2,6,2
U_412986,0,1,3,1
U_14426,0,2,3,2
U_1480761,0,2,6,2
U_8240823,0,1,3,1
U_6189084,0,1,3,1
U_3054121,0,2,6,2
U_82161,0,2,3,2
U_10213381,0,2,4,2
U_10713957,0,1,3,1
U_104996,0,1,3,1
U_2151700,0,1,3,1
U_7978784,0,2,3,2
U_7978783,0,2,6,2
U_1728291,0,6,18,6
U_10859064,0,1,3,1
U_9870374,0,2,3,2
U_750700,0,2,4,2
U_8086860,0,2,5,2
U_7028064,0,2,6,2
U_8581906,0,1,3,1
U_41110,0,2,6,2
U_10597174,0,1,3,1
U_1585799,0,1,3,1
U_4694841,0,1,3,1
U_9799358,0,2,3,2
U_8844639,0,2,5,2
U_4522051,0,3,9,3
U_9417836,0,2,5,2
U_7967035,0,1,3,1
U_10089917,0,2,5,2
U_297391,0,1,3,1
U_10020661,0,2,3,2
U_2651507,0,2,3,2
U_7801079,0,3,7,3
U_2738061,0,2,4,2
U_8596894,0,1,3,1
U_9468401,0,1,3,1
U_503660,0,3,6,3
U_8030583,0,2,3,2
U_10574005,0,1,3,1
U_6647704,0,3,9,3
U_8120934,0,2,4,2
U_8577991,0,4,9,4
U_8507833,0,1,3,1
U_3266685,0,2,6,2
U_10118094,0,3,7,3
U_6809675,0,1,3,1
U_6881100,0,2,5,2
U_11284407,0,1,3,1
U_3589299,0,2,3,2
U_10367853,0,2,3,2
U_9345058,0,2,4,2
U_11833554,0,2,4,2
U_9483029,0,1,3,1
U_2048172,0,2,6,2
U_2799172,0,4,9,4
U_10750729,0,2,4,2
U_8056409,0,1,3,1
U_7823475,0,1,3,1
U_6304904,0,2,3,2
U_530697,0,2,3,2
U_7951576,0,2,4,2
U_9196287,0,1,3,1
U_8987478,0,1,3,1
U_7103506,1,1,3,1
U_226517,0,2,3,2
U_11489639,0,2,5,2
U_1996920,0,3,6,3
U_8428521,0,1,3,1
U_4169736,0,2,6,2
U_10081085,0,3,6,3
U_9999650,0,2,4,2
U_8183497,0,1,3,1
U_1884084,0,1,3,1
U_1884081,0,3,7,3
U_1520471,0,2,4,2
U_3492489,0,2,4,2
U_6862634,0,1,3,1
U_10659279,0,1,3,1
U_8412398,0,2,4,2
U_8383242,0,2,6,2
U_8049732,0,2,3,2
U_456377,0,2,3,2
U_10509018,0,1,3,1
U_7112707,0,1,3,1
U_9643041,0,2,3,2
U_7392839,0,1,3,1
U_9580800,0,1,3,1
U_10051543,0,1,3,1
U_9533828,0,2,4,2
U_9533821,0,1,3,1
U_10777317,0,1,3,1
U_2016557,0,1,3,1
U_9005717,0,2,5,2
U_8516360,0,2,3,2
U_9383008,0,3,7,3
U_4177953,0,3,7,3
U_6332624,0,10,28,10
U_7212408,0,4,9,4
U_7017990,0,2,3,2
U_7000621,0,2,4,2
U_544553,0,1,3,1
U_544554,0,3,8,3
U_9919832,0,2,3,2
U_9781956,0,1,3,1
U_8843817,0,1,3,1
U_8454654,0,1,3,1
U_2528993,0,1,3,1
U_496672,0,2,5,2
U_8550661,0,1,3,1
U_163787,0,1,3,1
U_9085821,0,3,6,3
U_9344943,0,2,5,2
U_2354229,0,1,3,1
U_6418283,1,1,3,1
U_6881649,1,2,4,2
U_6579490,0,1,3,1
U_7123006,0,1,3,1
U_11905424,0,1,3,1
U_6392446,0,3,7,3
U_6392441,0,1,3,1
U_6392448,0,2,4,2
U_4442398,0,3,8,3
U_4375846,0,1,3,1
U_9443979,0,2,4,2
U_170615,0,2,5,2
U_9254215,0,2,4,2
U_7109873,0,1,3,1
U_10527866,1,1,3,1
U_10527865,1,2,3,2
U_3101061,0,1,3,1
U_1987780,0,2,5,2
U_8886261,0,2,6,2
U_9517418,0,2,3,2
U_8203992,0,2,4,2
U_200765,1,3,8,3
U_10685825,0,3,7,3
U_9222343,0,4,10,4
U_8824960,0,2,4,2
U_7071592,0,1,3,1
U_5105033,1,3,9,3
U_8177021,0,2,5,2
U_9235564,0,1,3,1
U_240683,0,4,9,4
U_565727,0,1,3,1
U_744018,0,3,8,3
U_8950442,0,1,3,1
U_8034620,0,3,7,3
U_8034621,0,2,3,2
U_174694,0,3,6,3
U_10312722,0,3,6,3
U_4259096,0,1,3,1
U_8044418,0,2,3,2
U_1637508,0,2,5,2
U_9599298,0,3,6,3
U_6835700,0,3,9,3
U_6835703,0,1,3,1
U_194062,0,2,3,2
U_2808801,0,1,3,1
U_8095463,0,3,8,3
U_6310105,0,2,5,2
U_2933719,0,3,7,3
U_6813522,0,2,5,2
U_9546128,0,2,3,2
U_9641834,0,2,4,2
U_8476664,0,2,5,2
U_7101157,0,1,3,1
U_9091881,0,2,5,2
U_7047491,0,2,6,2
U_8400899,0,2,6,2
U_8510734,0,2,3,2
U_6671347,0,3,6,3
U_9323425,0,1,3,1
U_8249630,0,1,3,1
U_9338315,0,2,3,2
U_9203343,0,1,3,1
U_255697,0,1,3,1
U_2720169,0,2,3,2
U_8692887,0,1,3,1
U_7960780,0,1,3,1
U_1489676,0,2,5,2
U_7065961,0,2,3,2
U_2627654,0,1,3,1
U_118891,0,1,3,1
U_5217777,0,7,19,7
U_4554946,0,2,5,2
U_254444,0,3,6,3
U_3109328,0,1,3,1
U_3109326,0,2,3,2
U_2338469,0,2,6,2
U_11847644,0,1,3,1
U_494467,0,1,3,1
U_7677388,0,1,3,1
U_8075550,0,5,12,5
U_6612595,0,3,7,3
U_7562102,0,2,3,2
U_7121235,0,4,9,4
U_2558730,0,2,5,2
U_703486,0,1,3,1
U_6176169,0,2,3,2
U_6700490,0,2,4,2
U_7115601,0,5,13,5
U_2466004,1,5,12,5
U_9590955,0,2,4,2
U_7271796,0,2,4,2
U_10708955,0,2,6,2
U_6733681,0,2,5,2
U_8116297,0,2,4,2
U_5954676,0,2,3,2
U_687284,0,8,22,8
U_9060199,0,2,5,2
U_8724274,0,1,3,1
U_8837052,0,2,5,2
U_10217272,0,2,6,2
U_6572768,0,3,6,3
U_4439169,0,2,5,2
U_7177658,0,3,6,3
U_8059241,0,4,10,4
U_4550145,0,2,6,2
U_5188115,0,1,3,1
U_275856,0,2,3,2
U_8427860,0,1,3,1
U_6286770,0,2,3,2
U_6717504,0,2,6,2
U_6074132,0,1,3,1
U_8063614,0,2,3,2
U_2434825,0,2,4,2
U_86352,0,2,4,2
U_2834438,0,1,3,1
U_10058781,0,1,3,1
U_10170091,0,1,3,1
U_701826,0,3,7,3
U_7357507,0,1,3,1
U_8123164,0,1,3,1
U_1098912,0,1,3,1
U_340182,0,1,3,1
U_1545769,0,2,4,2
U_3006908,0,1,3,1
U_10631534,0,2,3,2
U_53413,0,1,3,1
U_7206505,0,2,3,2
U_531955,0,2,4,2
U_7107949,0,2,4,2
U_10146565,0,1,3,1
U_2858490,0,2,4,2
U_7570863,0,2,3,2
U_3137099,0,1,3,1
U_5876185,0,1,3,1
U_7971735,0,1,3,1
U_2767691,0,1,3,1
U_8500318,0,2,5,2
U_6329363,0,3,8,3
U_6681192,0,1,3,1
U_7016158,0,2,4,2
U_6090190,0,1,3,1
U_3175795,0,1,3,1
U_6554588,0,2,6,2
U_3136646,0,1,3,1
U_10565671,0,2,3,2
U_9606710,0,2,4,2
U_9531674,0,2,6,2
U_7746004,0,3,8,3
U_8153529,0,3,6,3
U_9417946,0,1,3,1
U_5162319,0,2,4,2
U_7036685,0,3,8,3
U_9477264,0,1,3,1
U_8520546,0,2,3,2
U_8273212,0,2,3,2
U_1066935,0,2,4,2
U_6023033,0,1,3,1
U_6023038,0,3,6,3
U_1986167,1,1,3,1
U_6659014,0,2,5,2
U_10118249,0,2,3,2
U_2020363,0,2,3,2
U_7037852,0,1,3,1
U_7037854,0,3,6,3
U_462853,0,2,4,2
U_1819133,0,2,3,2
U_7119603,0,3,8,3
U_8661546,0,2,4,2
U_8661548,0,1,3,1
U_6537792,0,1,3,1
U_10731089,0,2,6,2
U_291571,0,1,3,1
U_9823317,1,1,3,1
U_723966,0,2,5,2
U_8866569,0,4,9,4
U_2768491,0,1,3,1
U_7406274,1,2,3,2
U_719524,0,2,3,2
U_357108,1,2,4,2
U_7772348,0,2,5,2
U_728535,0,1,3,1
U_9640357,0,2,5,2
U_6887338,0,2,4,2
U_7629,0,1,3,1
U_88819,0,2,4,2
U_409656,0,2,5,2
U_7008269,0,1,3,1
U_10390321,0,2,3,2
U_6180319,0,2,4,2
U_9618589,0,1,3,1
U_674557,0,2,5,2
U_7771714,0,2,6,2
U_11036953,0,2,3,2
U_8438016,0,1,3,1
U_9716484,0,1,3,1
U_13949,0,3,6,3
U_9063261,0,1,3,1
U_9772715,0,2,5,2
U_7979452,0,2,3,2
U_6162422,0,2,6,2
U_8816988,0,1,3,1
U_375644,0,2,3,2
U_7029712,0,1,3,1
U_130627,0,2,5,2
U_8525340,0,2,4,2
U_7947998,0,2,3,2
U_7947992,0,2,3,2
U_8595423,0,2,3,2
U_127847,1,2,3,2
U_9894072,0,2,3,2
U_7882050,0,3,7,3
U_8103871,0,1,3,1
U_8483452,0,1,3,1
U_4354721,0,2,3,2
U_8436657,0,2,4,2
U_9604301,0,2,3,2
U_9604305,0,2,4,2
U_6892954,0,2,4,2
U_9706146,0,2,3,2
U_2998348,0,1,3,1
U_7188481,0,2,3,2
U_8601381,0,2,3,2
U_4712444,0,2,6,2
U_9464059,0,3,8,3
U_8378556,0,2,3,2
U_7129111,0,2,4,2
U_2962471,0,1,3,1
U_757328,1,1,3,1
U_8835786,0,1,3,1
U_1096789,0,5,15,5
U_9960714,0,1,3,1
U_76378,0,1,3,1
U_1984759,0,3,7,3
U_7692790,0,2,3,2
U_502399,0,1,3,1
U_8414250,0,2,3,2
U_1554210,0,11,30,11
U_8808,0,2,3,2
U_1997675,0,1,3,1
U_8838999,0,2,5,2
U_9557610,0,1,3,1
U_9157039,0,1,3,1
U_1067562,0,2,3,2
U_8446084,0,1,3,1
U_36500,0,2,4,2
U_8413062,0,2,4,2
U_10166183,0,2,6,2
U_6050882,0,1,3,1
U_462806,0,3,7,3
U_6898525,0,1,3,1
U_545632,0,1,3,1
U_1051320,0,2,4,2
U_9547618,0,1,3,1
U_9120633,0,3,8,3
U_498936,0,1,3,1
U_7673035,0,2,5,2
U_7673034,0,1,3,1
U_7673032,0,1,3,1
U_2825675,0,1,3,1
U_8412270,0,1,3,1
U_8412274,0,1,3,1
U_2011894,0,1,3,1
U_6619493,0,2,6,2
U_665174,0,1,3,1
U_9557644,0,2,3,2
U_9557643,0,3,9,3
U_9375428,0,1,3,1
U_9570674,0,2,4,2
U_9375422,0,2,3,2
U_7035646,0,1,3,1
U_7032345,0,2,3,2
U_7072787,0,3,9,3
U_7095196,0,2,5,2
U_8862072,0,1,3,1
U_287927,0,3,7,3
U_10277816,0,7,19,7
U_10094606,0,2,4,2
U_11598059,0,1,3,1
U_7827514,0,2,3,2
U_9168972,0,1,3,1
U_6936401,0,2,4,2
U_8401326,0,2,6,2
U_7179941,0,1,3,1
U_10020098,0,1,3,1
U_10174797,0,2,4,2
U_3222846,0,2,5,2
U_8178591,0,2,3,2
U_57854,0,1,3,1
U_1200419,0,1,3,1
U_8226568,0,1,3,1
U_10548757,0,1,3,1
U_616008,0,2,5,2
U_3094516,0,1,3,1
U_9368850,0,3,9,3
U_9169947,0,2,4,2
U_3112631,0,1,3,1
U_1433292,0,2,3,2
U_3796725,0,2,4,2
U_1966725,0,2,5,2
U_8411770,0,1,3,1
U_9558389,0,1,3,1
U_8121896,0,2,4,2
U_9999072,0,1,3,1
U_455712,0,2,3,2
U_7017695,0,4,9,4
U_2234406,0,2,3,2
U_3216806,0,2,5,2
U_7043303,0,1,3,1
U_7273488,0,2,5,2
U_7046480,0,2,5,2
U_7046485,0,1,3,1
U_10234144,1,1,3,1
U_7590391,0,1,3,1
U_567880,0,1,3,1
U_697338,0,1,3,1
U_4282537,0,2,3,2
U_10658825,0,1,3,1
U_34237,0,1,3,1
U_8402622,0,2,4,2
U_9660218,0,2,5,2
U_9222241,1,2,4,2
U_1474262,0,2,3,2
U_1112385,0,2,3,2
U_10809215,0,1,3,1
U_10809211,0,1,3,1
U_171347,0,2,5,2
U_7435103,0,3,8,3
U_8035559,0,2,4,2
U_7836022,0,1,3,1
U_8177322,0,1,3,1
U_6663194,0,2,5,2
U_10863128,0,6,18,6
U_7013613,0,2,4,2
U_1034337,0,1,3,1
U_8435752,0,1,3,1
U_3160591,0,2,3,2
U_10785513,0,2,4,2
U_10384123,0,2,3,2
U_68020,0,1,3,1
U_1073372,0,2,4,2
U_3270477,0,2,3,2
U_194127,0,2,3,2
U_1968591,0,1,3,1
U_8095520,0,1,3,1
U_6631654,0,1,3,1
U_6631656,0,2,3,2
U_2654901,0,1,3,1
U_2654906,0,3,6,3
U_7999526,0,2,3,2
U_6167676,0,2,3,2
U_6167677,1,6,17,6
U_10605897,1,2,3,2
U_10291845,0,3,7,3
U_7671229,0,1,3,1
U_733133,0,2,4,2
U_8178540,0,1,3,1
U_10037941,0,4,9,4
U_6815983,0,2,3,2
U_470257,1,5,15,5
U_6172477,0,1,3,1
U_1978016,0,2,6,2
U_9118724,0,1,3,1
U_6024159,0,2,3,2
U_7981418,0,1,3,1
U_1065716,0,1,3,1
U_6480408,0,2,4,2
U_9074422,1,2,3,2
U_4349830,0,1,3,1
U_412875,0,1,3,1
U_1077820,0,3,7,3
U_1111025,0,3,7,3
U_8081783,0,1,3,1
U_8518322,0,2,3,2
U_2502436,0,2,3,2
U_22588,0,4,10,4
U_6627511,0,1,3,1
U_9289645,1,2,4,2
U_6193208,0,1,3,1
U_9652914,0,1,3,1
U_2764813,0,2,4,2
U_2846430,0,1,3,1
U_10360662,1,2,5,2
U_77555,0,1,3,1
U_9262975,0,2,6,2
U_2658810,0,3,8,3
U_9454788,0,2,5,2
U_10176487,0,2,4,2
U_10367854,0,2,4,2
U_10367856,0,1,3,1
U_8583194,0,2,3,2
U_2466108,0,3,8,3
U_10384829,0,2,3,2
U_17417,0,3,8,3
U_10519790,1,1,3,1
U_8430329,0,1,3,1
U_6772042,0,1,3,1
U_3738088,0,2,6,2
U_687184,1,2,3,2
U_678618,0,2,4,2
U_9553304,0,1,3,1
U_1544036,0,1,3,1
U_10523915,1,1,3,1
U_8796947,0,1,3,1
U_54162,0,2,5,2
U_7416019,0,2,4,2
U_8443229,0,1,3,1
U_229482,0,3,6,3
U_8408479,0,3,6,3
U_7087290,0,1,3,1
U_10551804,0,2,4,2
U_10756363,0,2,3,2
U_1086644,0,2,4,2
U_7201184,1,2,4,2
U_675966,0,2,6,2
U_9883374,0,1,3,1
U_8394346,0,2,5,2
U_435104,0,2,4,2
U_9504428,0,3,6,3
U_6378179,0,1,3,1
U_6530080,0,2,3,2
U_2345884,0,2,4,2
U_10848043,2,2,3,2
U_7649615,0,2,4,2
U_293137,0,2,5,2
U_9217186,0,2,5,2
U_4287235,0,2,3,2
U_8152670,0,1,3,1
U_9545446,0,2,3,2
U_10443775,0,1,3,1
U_2574536,0,3,6,3
U_8422596,0,2,6,2
U_5471948,0,1,3,1
U_6714102,0,2,3,2
U_10458991,0,2,3,2
U_292146,0,2,3,2
U_6147043,0,4,10,4
U_6545923,0,1,3,1
U_8120261,0,2,4,2
U_7746101,0,1,3,1
U_7036783,0,1,3,1
U_1931458,0,1,3,1
U_10151078,0,2,3,2
U_9550838,0,1,3,1
U_9760168,0,1,3,1
U_6659138,0,1,3,1
U_157476,0,2,4,2
U_10559373,1,3,6,3
U_10559376,0,2,4,2
U_8264192,0,2,5,2
U_7747173,0,2,3,2
U_8039230,0,2,3,2
U_8767899,0,1,3,1
U_9244987,0,3,9,3
U_505236,0,6,17,6
U_1930205,0,2,3,2
U_3026885,0,1,3,1
U_464933,0,5,12,5
U_6528718,0,1,3,1
U_2525594,0,1,3,1
U_5937861,0,1,3,1
U_7091229,0,2,5,2
U_10793402,0,1,3,1
U_6886084,0,2,4,2
U_258689,0,2,3,2
U_6816926,0,1,3,1
U_2598566,0,1,3,1
U_2598567,0,3,9,3
U_843183,0,3,7,3
U_656340,0,2,6,2
U_4295973,0,2,3,2
U_5959200,1,2,3,2
U_7088861,0,1,3,1
U_8264844,0,2,5,2
U_7969082,0,1,3,1
U_6417986,0,3,9,3
U_7847478,0,2,4,2
U_10656019,0,2,3,2
U_7096055,0,1,3,1
U_7123,0,2,4,2
U_4560591,1,2,3,2
U_5382245,0,1,3,1
U_7846263,0,2,5,2
U_166743,0,4,9,4
U_391844,0,1,3,1
U_7979535,0,2,4,2
U_1045239,0,1,3,1
U_554602,0,3,6,3
U_5329895,0,2,5,2
U_796598,0,2,6,2
U_4347170,0,2,3,2
U_6365863,0,2,3,2
U_4440814,0,1,3,1
U_10346337,1,2,4,2
U_501888,0,2,4,2
U_6682500,0,4,11,4
U_8055516,0,2,6,2
U_9064528,0,2,3,2
U_6605294,0,4,9,4
U_143126,0,1,3,1
U_6276117,0,2,3,2
U_539426,0,2,5,2
U_12313,0,1,3,1
U_6370455,1,3,8,3
U_3076,0,2,5,2
U_6316261,0,2,5,2
U_7014204,0,3,8,3
U_4269911,0,1,3,1
U_7573491,0,2,6,2
U_10666688,0,2,5,2
U_8716585,0,2,3,2
U_570339,0,5,13,5
U_8090112,0,2,4,2
U_8090110,0,2,5,2
U_8992017,0,1,3,1
U_5020388,0,3,9,3
U_8074829,0,1,3,1
U_6725288,0,1,3,1
U_6112503,0,3,7,3
U_8695240,0,1,3,1
U_11022247,1,2,3,2
U_6938792,0,3,8,3
U_571745,0,3,7,3
U_11635741,0,3,6,3
U_37254,0,1,3,1
U_37256,0,2,3,2
U_6772867,0,2,3,2
U_10576799,0,5,12,5
U_815471,0,1,3,1
U_1554137,0,3,6,3
U_758099,0,3,6,3
U_913862,0,1,3,1
U_9694874,1,3,7,3
U_9509724,0,1,3,1
U_10470074,0,2,5,2
U_7781303,0,1,3,1
U_6239929,0,9,26,9
U_313887,0,2,5,2
U_1669550,0,1,3,1
U_6803509,0,2,3,2
U_8099834,0,1,3,1
U_8413124,0,2,6,2
U_9246977,0,1,3,1
U_6641047,0,2,3,2
U_7103704,1,2,3,2
U_9793415,0,1,3,1
U_3178563,0,4,12,4
U_11767860,0,2,3,2
U_4267216,0,2,5,2
U_8127405,0,1,3,1
U_1543280,0,2,3,2
U_8745453,0,3,9,3
U_2923026,1,2,6,2
U_9327146,0,1,3,1
U_9327140,0,3,7,3
U_3096297,0,2,3,2
U_494116,0,3,9,3
U_183619,0,1,3,1
U_183617,0,4,9,4
U_7945249,0,1,3,1
U_7594520,0,2,4,2
U_11085369,0,1,3,1
U_9986906,0,1,3,1
U_212101,0,2,3,2
U_1712089,0,2,4,2
U_7561923,0,1,3,1
U_10868634,1,2,5,2
U_7523582,0,2,4,2
U_10562061,0,2,3,2
U_3237582,0,2,4,2
U_6909855,0,2,3,2
U_4451667,0,2,5,2
