user_id,num_recomendations,evaluate,matches
U_5245280,2,2,1
U_5245432,2,2,1
U_5245529,2,2,1
U_5245602,2,2,2
U_5245609,2,2,2
U_5246336,2,2,1
U_5246960,4,4,2
U_5247676,2,2,1
U_5247767,4,4,2
U_5248021,2,2,1
U_5248211,21,21,7
U_5248388,2,2,1
U_5248410,3,3,2
U_524891,3,3,1
U_52496,17,17,8
U_524980,2,2,2
U_5250323,2,2,2
U_5250586,3,3,3
U_52506,3,3,2
U_5250811,3,3,3
U_5250901,2,2,2
U_5251335,5,5,4
U_5251502,2,2,1
U_5251604,4,4,2
U_5251778,5,5,2
U_5251822,2,2,1
U_5251978,2,2,2
U_5252004,2,2,1
U_5252151,2,2,1
U_5252223,4,4,3
U_5252232,2,2,1
U_5252276,2,2,2
U_5252533,2,2,2
U_5252820,2,2,1
U_5252862,2,2,1
U_5253027,2,2,2
U_525321,2,2,2
U_5253285,4,4,4
U_5253334,2,2,2
U_5253343,2,2,1
U_5253405,2,2,2
U_5253421,3,3,2
U_5253585,4,4,3
U_5253841,5,5,3
U_5254,2,2,2
U_5254194,3,3,2
U_5254722,3,3,3
U_5254796,2,2,1
U_5254980,2,2,1
U_5255135,3,3,2
U_5255529,2,2,2
U_5255999,2,2,2
U_5256703,3,3,2
U_525739,3,3,2
U_5260257,2,2,1
U_526049,3,3,2
U_526060,5,5,4
U_5262250,2,2,1
U_526251,3,3,2
U_5262914,3,3,3
U_5263066,3,3,3
U_526416,3,3,2
U_526622,2,2,1
U_5268563,2,2,2
U_526879,2,2,2
U_527112,2,2,2
U_527265,3,3,2
U_52730,2,2,2
U_527395,2,2,1
U_52740,2,2,2
U_5274587,3,3,2
U_527492,3,3,3
U_528192,3,3,3
U_528202,2,2,2
U_5288469,3,3,2
U_529085,2,2,2
U_52990,3,3,1
U_5302480,3,3,2
U_5305004,3,3,2
U_5305318,2,2,2
U_5305338,3,3,3
U_5305618,2,2,2
U_5305744,3,3,2
U_5305820,2,2,1
U_5305829,9,9,4
U_5306857,2,2,2
U_5307731,2,2,1
U_5308089,5,5,2
U_5308258,2,2,1
U_5308421,2,2,1
U_530846,3,3,2
U_5309471,2,2,2
U_5309500,2,2,2
U_5309617,2,2,2
U_5309733,2,2,1
U_5309766,3,3,2
U_5310163,3,3,2
U_5310219,2,2,1
U_5310778,4,4,2
U_5310783,2,2,2
U_5310861,2,2,1
U_5310947,3,3,2
U_5310979,2,2,2
U_5310985,5,5,3
U_531111,2,2,2
U_5311553,3,3,3
U_5311670,2,2,2
U_5311877,2,2,1
U_5312110,2,2,0
U_5312269,4,4,3
U_531249,2,2,2
U_5312727,3,3,3
U_5313074,2,2,1
U_5313124,3,3,1
U_5313573,2,2,1
U_5313634,3,3,1
U_5313780,2,2,2
U_5314692,6,6,5
U_5314787,2,2,2
U_5314861,2,2,1
U_5314954,2,2,1
U_5315203,2,2,1
U_531609,3,3,1
U_5316240,2,2,2
U_5316983,3,3,2
U_531716,2,2,2
U_531730,4,4,1
U_5317994,2,2,2
U_531955,2,2,2
U_532070,2,2,1
U_5321273,2,2,1
U_532165,3,3,2
U_5323326,2,2,2
U_5323383,6,6,4
U_5323476,4,4,3
U_5323509,2,2,2
U_5323560,5,5,3
U_532375,2,2,2
U_5323886,3,3,1
U_5324165,2,2,2
U_5324279,2,2,1
U_5324877,2,2,1
U_5324944,2,2,2
U_532503,2,2,1
U_5325210,3,3,3
U_532535,4,4,2
U_5325396,2,2,2
U_5329036,3,3,1
U_5329256,2,2,2
U_5329440,4,4,2
U_5329481,3,3,2
U_5329629,3,3,1
U_5329895,2,2,2
U_5329955,3,3,2
U_533,2,2,1
U_5330027,5,5,2
U_5330036,4,4,3
U_5330065,2,2,2
U_5330107,2,2,1
U_5331056,3,3,1
U_5331567,2,2,1
U_5333373,10,10,5
U_5334827,7,7,3
U_533655,2,2,1
U_5336833,3,3,2
U_5336870,4,4,3
U_5337024,2,2,0
U_5339813,14,14,6
U_5339994,2,2,2
U_53404,4,4,3
U_5340748,2,2,1
U_5340805,2,2,1
U_5341813,2,2,2
U_5341984,4,4,1
U_534207,2,2,2
U_53422,2,2,2
U_5343306,2,2,2
U_5344335,2,2,2
U_534640,5,5,3
U_5348095,5,5,3
U_5348700,2,2,1
U_5350317,2,2,1
U_535199,4,4,2
U_5352716,2,2,2
U_5352985,2,2,1
U_5353218,2,2,1
U_5353430,6,6,3
U_535420,5,5,4
U_5355217,2,2,1
U_5355425,3,3,2
U_5356330,3,3,2
U_535816,3,3,2
U_5358705,3,3,2
U_535975,3,3,1
U_5360343,2,2,1
U_5363709,3,3,2
U_5363864,2,2,2
U_5364946,3,3,3
U_536502,2,2,2
U_536505,2,2,2
U_5366989,3,3,2
U_5370431,3,3,3
U_5370607,2,2,2
U_5370677,2,2,1
U_5371280,2,2,1
U_537196,2,2,2
U_537257,5,5,0
U_5372778,6,6,4
U_5372791,3,3,2
U_537303,2,2,1
U_537428,2,2,1
U_5375647,2,2,2
U_5376446,5,5,3
U_5377836,2,2,2
U_538139,2,2,2
U_5381665,2,2,2
U_538234,3,3,2
U_538457,3,3,2
U_538491,3,3,2
U_5385881,2,2,2
U_538851,2,2,2
U_538952,4,4,1
U_538991,2,2,2
U_5391597,2,2,2
U_5392317,2,2,2
U_5392702,2,2,1
U_5392971,2,2,2
U_539331,2,2,1
U_5394115,2,2,2
U_539426,2,2,2
U_53947,2,2,2
U_5397665,2,2,1
U_539783,4,4,4
U_539899,3,3,1
U_540068,6,6,3
U_5401219,2,2,0
U_5401376,2,2,2
U_5402576,5,5,4
U_5402642,3,3,3
U_540388,2,2,2
U_54039,2,2,2
U_540424,3,3,2
U_5404710,3,3,0
U_5405093,4,4,3
U_5405766,2,2,1
U_5406662,2,2,2
U_5407335,4,4,2
U_540747,4,4,2
U_5408655,2,2,2
U_540999,3,3,2
U_54106,6,6,2
U_5410606,2,2,2
U_5410690,2,2,1
U_54110,2,2,2
U_5411066,2,2,1
U_54116,5,5,4
U_5411732,3,3,2
U_541174,2,2,2
U_5411850,3,3,1
U_5413743,3,3,2
U_541392,3,3,2
U_5414079,2,2,1
U_541430,2,2,2
U_541560,7,7,5
U_5415951,2,2,2
U_54162,2,2,1
U_5416495,4,4,2
U_54184,2,2,2
U_5418487,2,2,1
U_5422259,3,3,3
U_542284,2,2,1
U_542743,2,2,2
U_542983,3,3,1
U_543060,3,3,2
U_5431385,2,2,1
U_5431674,3,3,3
U_543392,5,5,2
U_5434168,2,2,2
U_543462,2,2,1
U_543654,2,2,1
U_5436649,2,2,2
U_5437586,2,2,1
U_543978,4,4,3
U_5439984,2,2,2
U_5441725,5,5,3
U_5441729,2,2,2
U_544245,2,2,1
U_5442914,2,2,1
U_544352,3,3,2
U_544554,3,3,3
U_5447105,3,3,2
U_544713,2,2,1
U_5447530,4,4,3
U_5448753,2,2,2
U_544894,2,2,1
U_544901,2,2,2
U_5449334,3,3,1
U_5450534,2,2,2
U_5450705,3,3,1
U_545306,3,3,2
U_5454314,2,2,2
U_545682,3,3,3
U_545748,2,2,1
U_545779,2,2,0
U_545828,3,3,2
U_5458462,2,2,2
U_545940,3,3,2
U_545942,2,2,2
U_5460586,2,2,1
U_5461,2,2,2
U_5462676,2,2,2
U_5462729,2,2,0
U_5463222,2,2,2
U_5466098,15,15,7
U_5466682,6,6,3
U_5466689,2,2,2
U_5468156,2,2,1
U_5469283,2,2,2
U_5469286,3,3,2
U_546944,2,2,2
U_5470065,2,2,0
U_5471381,2,2,1
U_5471640,2,2,1
U_547228,5,5,3
U_547309,2,2,2
U_5473350,2,2,1
U_547507,2,2,1
U_547552,3,3,2
U_5476136,2,2,2
U_547636,2,2,1
U_547729,2,2,2
U_5478871,2,2,1
U_548048,2,2,2
U_548279,3,3,2
U_548331,2,2,2
U_5484689,5,5,4
U_5484961,4,4,1
U_548517,2,2,2
U_5485880,2,2,2
U_548676,2,2,1
U_5488583,2,2,2
U_548934,3,3,2
U_5489576,4,4,2
U_549145,6,6,3
U_5491513,2,2,1
U_5492753,2,2,2
U_549784,9,9,5
U_5498348,2,2,1
U_5498352,2,2,2
U_5498417,2,2,2
U_5498662,2,2,1
U_5499984,2,2,0
U_550233,2,2,2
U_5504172,2,2,1
U_550424,5,5,2
U_5506321,2,2,2
U_551114,2,2,1
U_551167,3,3,2
U_5512039,3,3,2
U_5513121,3,3,2
U_551329,2,2,1
U_5514454,3,3,2
U_551456,2,2,1
U_551580,2,2,2
U_5517374,2,2,2
U_551887,2,2,1
U_5518990,3,3,1
U_5519291,2,2,2
U_5520377,4,4,2
U_5520405,5,5,2
U_5520538,2,2,2
U_5520642,3,3,2
U_552150,3,3,3
U_5523306,2,2,0
U_5524903,2,2,2
U_5525549,2,2,2
U_5525773,2,2,1
U_5526034,2,2,1
U_552627,5,5,4
U_5526976,3,3,2
U_5528353,2,2,2
U_5528427,5,5,3
U_552863,2,2,1
U_553072,2,2,1
U_5532976,2,2,2
U_5533178,2,2,1
U_553341,2,2,2
U_553346,3,3,2
U_553347,3,3,1
U_5533787,2,2,2
U_553392,2,2,2
U_553438,3,3,2
U_553585,2,2,2
U_55362,2,2,1
U_55368,5,5,5
U_553867,3,3,2
U_554032,3,3,3
U_554164,2,2,2
U_5543590,3,3,2
U_5545267,3,3,3
U_554597,2,2,1
U_554602,3,3,2
U_554674,2,2,2
U_554691,2,2,1
U_5547888,2,2,0
U_55493,2,2,1
U_555316,5,5,3
U_555320,2,2,1
U_55554,3,3,2
U_555750,2,2,2
U_555795,2,2,1
U_555813,2,2,2
U_555864,3,3,1
U_556080,2,2,1
U_556461,2,2,1
U_556651,4,4,3
U_556695,2,2,1
U_556713,3,3,2
U_556987,2,2,0
U_557005,4,4,2
U_5570353,2,2,2
U_557044,3,3,2
U_557848,10,10,3
U_557866,4,4,3
U_558112,2,2,2
U_5582923,2,2,1
U_558682,2,2,2
U_558701,2,2,1
U_559067,2,2,1
U_559469,2,2,1
U_559502,2,2,1
U_55953,8,8,3
U_559661,2,2,1
U_5596733,2,2,1
U_559717,5,5,1
U_5600046,2,2,2
U_560125,18,18,6
U_560158,5,5,2
U_560240,9,9,4
U_560388,2,2,1
U_5605,3,3,2
U_5606338,3,3,1
U_560636,2,2,2
U_560643,3,3,2
U_560687,2,2,2
U_561275,3,3,3
U_561460,2,2,1
U_561486,2,2,2
U_5615294,2,2,1
U_561756,2,2,1
U_561860,3,3,2
U_56250,2,2,2
U_562525,2,2,2
U_562553,3,3,2
U_562706,2,2,2
U_56344,2,2,2
U_56355,2,2,2
U_5635935,2,2,2
U_563860,2,2,1
U_563898,3,3,2
U_564791,2,2,2
U_565110,3,3,2
U_565527,3,3,2
U_56560,2,2,1
U_565952,3,3,2
U_566039,2,2,1
U_566194,2,2,2
U_566221,4,4,4
U_566322,3,3,3
U_566355,3,3,2
U_566914,2,2,1
U_566928,2,2,2
U_566936,3,3,2
U_5672249,4,4,3
U_567265,7,7,5
U_567894,2,2,2
U_568263,2,2,2
U_568270,2,2,2
U_568370,2,2,2
U_568443,6,6,2
U_568515,2,2,1
U_568548,2,2,2
U_568884,3,3,2
U_568920,20,20,9
U_56894,2,2,2
U_569016,2,2,1
U_569284,2,2,1
U_569529,3,3,3
U_569807,2,2,2
U_569830,2,2,1
U_569932,2,2,2
U_56997,2,2,1
U_570297,4,4,3
U_570339,5,5,2
U_570448,5,5,3
U_5704960,2,2,1
U_570831,3,3,3
U_570897,3,3,2
U_571097,2,2,1
U_571193,4,4,3
U_5712633,2,2,2
U_5715816,4,4,2
U_5717088,2,2,2
U_571745,3,3,1
U_57186,11,11,4
U_571874,2,2,2
U_5720370,2,2,2
U_5723061,2,2,1
U_573133,3,3,1
U_573178,3,3,2
U_573340,9,9,5
U_573390,2,2,1
U_573405,2,2,1
U_57363,3,3,2
U_57365,2,2,1
U_573812,2,2,2
U_574120,3,3,1
U_574198,4,4,2
U_574257,3,3,2
U_574516,3,3,2
U_5748503,5,5,3
U_5750524,2,2,2
U_575681,3,3,2
U_57571,2,2,2
U_575784,5,5,4
U_57582,2,2,1
U_576216,3,3,2
U_576303,2,2,0
U_5764008,3,3,1
U_5764545,2,2,1
U_5766,4,4,3
U_5766348,3,3,1
U_576649,2,2,1
U_5767335,2,2,2
U_576852,2,2,1
U_576928,2,2,1
U_5769582,2,2,1
U_5770216,2,2,1
U_5770917,2,2,2
U_5771125,4,4,2
U_577149,2,2,2
U_5772675,3,3,1
U_5773306,5,5,3
U_5775548,2,2,1
U_577689,4,4,3
U_5778543,2,2,1
U_577927,3,3,3
U_5781145,5,5,1
U_578197,3,3,2
U_578333,2,2,2
U_578395,2,2,1
U_5784601,2,2,1
U_5790685,3,3,2
U_579175,3,3,2
U_5791890,21,21,7
U_579228,2,2,1
U_579563,2,2,1
U_579582,2,2,2
U_5796918,2,2,2
U_57972,2,2,1
U_5797491,4,4,4
U_5799122,6,6,4
U_5802,2,2,2
U_5802134,3,3,2
U_580253,2,2,1
U_5803208,2,2,1
U_580355,3,3,2
U_5804198,2,2,1
U_580710,3,3,1
U_580768,7,7,4
U_5810421,2,2,2
U_5812016,2,2,1
U_581645,4,4,2
U_5821053,2,2,2
U_582196,2,2,2
U_5822705,2,2,1
U_5823401,2,2,2
U_582375,2,2,2
U_5824156,2,2,2
U_5824436,2,2,2
U_5826470,2,2,1
U_5827781,4,4,2
U_582865,2,2,1
U_582890,4,4,1
U_582938,3,3,2
U_583244,4,4,3
U_5835856,4,4,2
U_5836173,3,3,1
U_583760,3,3,3
U_5838435,2,2,1
U_5838750,2,2,1
U_583971,2,2,2
U_584337,2,2,1
U_5843931,4,4,3
U_5844041,2,2,1
U_5845380,2,2,2
U_584570,2,2,2
U_5847582,2,2,0
U_585053,2,2,2
U_585187,2,2,2
U_5852463,2,2,2
U_5852904,2,2,2
U_585452,2,2,1
U_585594,2,2,1
U_585650,2,2,1
U_585668,2,2,2
U_5856729,2,2,2
U_585833,2,2,2
U_5858341,2,2,1
U_586048,3,3,2
U_58605,3,3,1
U_5863228,2,2,2
U_5863789,3,3,2
U_586405,2,2,1
U_586574,2,2,1
U_586715,2,2,2
U_586726,16,16,5
U_5869783,4,4,2
U_587056,2,2,1
U_58708,2,2,1
U_5873272,2,2,1
U_5875741,2,2,2
U_587578,3,3,2
U_587586,3,3,2
U_5876673,3,3,2
U_5876721,2,2,1
U_5878,6,6,3
U_5878228,3,3,3
U_5879176,2,2,2
U_588123,2,2,1
U_58816,3,3,2
U_5882159,4,4,2
U_588306,2,2,2
U_588333,2,2,2
U_588517,4,4,2
U_588568,3,3,1
U_588604,5,5,3
U_5886257,2,2,2
U_5888851,2,2,1
U_5893948,2,2,2
U_589453,3,3,2
U_5895430,2,2,2
U_589624,2,2,1
U_5897495,2,2,1
U_589990,3,3,1
U_590099,3,3,3
U_5901875,3,3,3
U_5902387,5,5,2
U_590511,7,7,4
U_5906035,2,2,2
U_5907464,2,2,2
U_5909108,2,2,2
U_591109,2,2,1
U_591221,2,2,2
U_5913513,6,6,2
U_5913935,3,3,2
U_5914949,2,2,1
U_5914992,3,3,2
U_5915004,3,3,1
U_59160,3,3,2
U_5917235,3,3,1
U_5917535,3,3,2
U_5917822,2,2,2
U_591786,5,5,3
U_5918393,2,2,2
U_5918501,3,3,3
U_5918883,2,2,2
U_5919565,4,4,3
U_5921764,2,2,2
U_592398,2,2,1
U_592515,2,2,2
U_5926647,2,2,2
U_5927629,5,5,2
U_5927748,2,2,1
U_59280,2,2,2
U_5928125,2,2,1
U_5928653,2,2,2
U_5929534,2,2,2
U_593012,6,6,2
U_593109,2,2,2
U_593199,2,2,0
U_5937488,2,2,2
U_5938155,2,2,0
U_5939001,2,2,2
U_593934,2,2,1
U_59408,2,2,2
U_594237,3,3,2
U_5943367,2,2,1
U_5943740,3,3,1
U_5943793,2,2,1
U_5943944,2,2,2
U_594500,2,2,2
U_5945769,3,3,2
U_5945871,3,3,2
U_594606,2,2,2
U_5948892,3,3,2
U_5949112,2,2,1
U_594934,5,5,1
U_5949498,2,2,2
U_5949531,2,2,1
U_5950929,2,2,1
U_5951278,2,2,2
U_595424,2,2,2
U_59550,2,2,2
U_5956449,3,3,2
U_595683,2,2,2
U_5960282,2,2,2
U_59645,2,2,1
U_5964752,3,3,2
U_5965956,2,2,1
U_5966838,2,2,1
U_596745,2,2,2
U_596983,4,4,3
U_597059,2,2,2
U_597081,2,2,2
U_5971071,2,2,2
U_5971365,2,2,1
U_597192,2,2,1
U_5972969,2,2,2
U_597303,2,2,1
U_59731,4,4,3
U_5973494,2,2,1
U_5974236,3,3,3
U_5974576,2,2,2
U_597494,5,5,3
U_5976045,2,2,2
U_597637,3,3,3
U_5977231,3,3,2
U_597779,5,5,4
U_5977887,3,3,3
U_59779,2,2,1
U_597917,2,2,1
U_5981,3,3,2
U_5982737,3,3,2
U_5983164,5,5,2
U_5984565,2,2,1
U_598493,3,3,3
U_598555,2,2,1
U_5986758,2,2,1
U_5986996,2,2,2
U_5990213,2,2,2
U_5990257,5,5,3
U_5990465,2,2,1
U_5990921,3,3,2
U_5991990,2,2,2
U_5993270,3,3,1
U_5993989,2,2,2
U_599449,3,3,2
U_5994947,3,3,1
U_5995152,2,2,2
U_5995530,3,3,2
U_5995633,3,3,3
U_5996704,2,2,1
U_5996954,2,2,2
U_5997488,2,2,1
U_5998998,2,2,1
U_5999566,2,2,2
U_6000892,2,2,1
U_6001,3,3,1
U_600173,2,2,2
U_600214,3,3,3
U_600247,3,3,2
U_600381,4,4,2
U_6003868,3,3,1
U_600391,4,4,2
U_6005732,5,5,4
U_6005774,3,3,2
U_600597,3,3,2
U_6007488,2,2,1
U_60084,3,3,2
U_6008481,2,2,2
U_600983,2,2,2
U_6012244,3,3,1
U_6012503,2,2,1
U_6012808,2,2,2
U_6012924,2,2,1
U_6013200,2,2,2
U_6013290,2,2,1
U_6016066,2,2,2
U_6018199,2,2,2
U_6018756,2,2,1
U_6021401,6,6,4
U_6021812,4,4,2
U_6022176,2,2,2
U_602251,2,2,0
U_6023038,3,3,1
U_6023483,3,3,2
U_602395,2,2,1
U_6024125,2,2,2
U_602460,2,2,2
U_602469,4,4,1
U_6025021,4,4,2
U_602504,2,2,0
U_6027102,2,2,1
U_6027319,4,4,4
U_602738,3,3,2
U_6028688,3,3,2
U_602889,3,3,2
U_603070,3,3,2
U_603187,3,3,2
U_603450,2,2,1
U_603489,4,4,2
U_603537,2,2,1
U_603607,2,2,2
U_60404,2,2,0
U_604157,2,2,1
U_6041872,2,2,2
U_6044294,2,2,2
U_6045368,2,2,2
U_604637,2,2,2
U_6047590,2,2,2
U_6048022,4,4,3
U_6048408,2,2,2
U_6048510,2,2,0
U_6048696,2,2,2
U_6048813,2,2,1
U_6048893,4,4,3
U_604936,11,11,6
U_6049476,2,2,1
U_6049485,2,2,2
U_6049890,2,2,2
U_605017,5,5,3
U_6050546,3,3,2
U_6050668,2,2,1
U_6051129,7,7,5
U_6051497,3,3,2
U_6051906,3,3,1
U_6052466,2,2,1
U_605254,2,2,1
U_6052882,2,2,1
U_6053158,2,2,1
U_6053438,2,2,1
U_6054089,2,2,2
U_6054104,4,4,1
U_605422,2,2,2
U_6054441,2,2,2
U_6055095,2,2,2
U_6055557,2,2,1
U_605557,2,2,1
U_6055716,2,2,1
U_6055912,2,2,1
U_6055973,9,9,5
U_605698,3,3,3
U_605723,2,2,2
U_6057974,2,2,1
U_605818,2,2,2
U_6058231,4,4,1
U_6058289,2,2,1
U_6058479,2,2,1
U_6058522,2,2,1
U_6058737,2,2,1
U_6059206,4,4,3
U_6059446,2,2,1
U_6059583,2,2,1
U_605965,2,2,1
U_605976,5,5,4
U_605978,3,3,0
U_6059947,2,2,2
U_6059994,2,2,1
U_6060018,2,2,2
U_6060428,2,2,2
U_6060930,9,9,4
U_6060961,2,2,1
U_6061123,3,3,2
U_6061640,4,4,3
U_6061710,3,3,2
U_6062100,3,3,1
U_6062403,2,2,2
U_6062515,2,2,2
U_6063126,2,2,1
U_6063413,3,3,2
U_6063593,2,2,1
U_6064678,2,2,1
U_6065171,3,3,3
U_6065426,2,2,1
U_6065658,2,2,2
U_606660,3,3,2
U_6067042,4,4,3
U_6067248,4,4,4
U_6067354,2,2,2
U_6067392,2,2,0
U_6067672,2,2,0
U_6067715,2,2,2
U_6067762,3,3,3
U_6068512,2,2,1
U_6068522,2,2,2
U_6068792,3,3,2
U_60695,2,2,2
U_6069637,2,2,1
U_6070449,2,2,1
U_6070483,2,2,1
U_6071692,6,6,4
U_6072300,3,3,1
U_6072376,2,2,1
U_6072391,2,2,1
U_6072402,2,2,2
U_6073298,2,2,1
U_6073682,2,2,1
U_6074091,2,2,2
U_6074534,2,2,2
U_6074753,2,2,2
U_6074833,2,2,2
U_6075017,2,2,2
U_607618,2,2,2
U_607643,4,4,3
U_6076782,4,4,4
U_6076839,2,2,2
U_6077513,5,5,3
U_6077528,2,2,1
U_6077767,2,2,0
U_6077830,2,2,2
U_6078167,2,2,1
U_6078408,2,2,1
U_6078582,2,2,2
U_607966,2,2,1
U_608007,2,2,1
U_608048,2,2,1
U_608071,3,3,1
U_608174,2,2,2
U_608203,2,2,1
U_608233,2,2,1
U_6083506,4,4,3
U_6083921,2,2,2
U_608405,2,2,0
U_6084252,2,2,1
U_6084393,2,2,1
U_6084516,2,2,1
U_6084600,5,5,3
U_608465,2,2,2
U_6084865,3,3,3
U_6085003,2,2,2
U_6085146,5,5,2
U_6085234,2,2,2
U_6085280,2,2,2
U_6085638,2,2,1
U_6086013,2,2,2
U_6086350,2,2,2
U_6086458,2,2,0
U_6086513,3,3,2
U_6087668,2,2,2
U_6088032,2,2,2
U_6088075,2,2,2
U_6088088,4,4,2
U_6088274,2,2,1
U_6088660,3,3,0
U_6088850,2,2,1
U_6089109,3,3,2
U_6089192,2,2,2
U_6089285,2,2,1
U_6089446,2,2,1
U_608975,3,3,2
U_6089885,2,2,2
U_6089923,3,3,1
U_6089949,3,3,2
U_6090123,2,2,1
U_6090699,3,3,2
U_609070,9,9,3
U_6090933,2,2,1
U_609109,2,2,2
U_6091139,4,4,3
U_6091222,2,2,1
U_6091476,2,2,0
U_6092174,3,3,2
U_609246,2,2,1
U_609249,2,2,2
U_6092561,3,3,1
U_6092670,2,2,2
U_6092941,2,2,0
U_6094438,2,2,1
U_6094800,2,2,1
U_6095276,2,2,1
U_6095301,6,6,4
U_6095683,3,3,2
U_6095970,2,2,1
U_6098448,2,2,1
U_6100,2,2,2
U_610617,2,2,0
U_610620,2,2,1
U_610664,6,6,4
U_6109122,2,2,1
U_6109959,3,3,3
U_611022,3,3,2
U_611039,2,2,1
U_6112503,3,3,1
U_6112607,3,3,2
U_6112636,3,3,1
U_6112840,3,3,2
U_611288,3,3,3
U_6112882,2,2,2
U_6113369,2,2,1
U_6113674,2,2,2
U_6114569,2,2,2
U_6114644,2,2,2
U_6119410,3,3,2
U_6119894,2,2,2
U_6120622,2,2,1
U_6121335,3,3,1
U_6121570,2,2,1
U_6121779,2,2,2
U_6122056,2,2,1
U_612361,4,4,3
U_6123860,2,2,2
U_6123902,3,3,2
U_6123975,2,2,2
U_612402,3,3,3
U_6124112,2,2,2
U_6125318,3,3,2
U_612555,3,3,1
U_6126379,3,3,1
U_6127985,3,3,3
U_612996,2,2,1
U_613,2,2,1
U_6131909,2,2,2
U_6133066,3,3,2
U_6134032,3,3,1
U_6134663,3,3,3
U_6134745,3,3,2
U_6135282,2,2,2
U_6135298,3,3,3
U_6135793,2,2,2
U_6135910,7,7,3
U_6136587,2,2,2
U_6137096,4,4,2
U_6137687,6,6,4
U_6138429,2,2,1
U_6139063,3,3,2
U_6139743,3,3,2
U_6140472,2,2,1
U_6140819,2,2,2
U_6141311,2,2,1
U_6142047,2,2,2
U_6142230,2,2,2
U_6142377,2,2,1
U_6143478,2,2,2
U_614353,2,2,2
U_6144200,2,2,1
U_6144535,2,2,2
U_6144562,3,3,2
U_6145210,3,3,2
U_6145409,3,3,2
U_6146275,2,2,1
U_6146320,4,4,2
U_6146529,2,2,2
U_6147043,4,4,2
U_6147102,3,3,2
U_614757,3,3,3
U_6148065,3,3,2
U_6148179,3,3,2
U_6148893,4,4,1
U_6148989,3,3,2
U_6149119,5,5,3
U_6149722,2,2,1
U_6149852,2,2,1
U_6150363,2,2,2
U_6150627,3,3,2
U_615119,15,15,5
U_6151631,3,3,3
U_6151878,2,2,1
U_6151967,2,2,1
U_6152350,2,2,1
U_6152440,7,7,4
U_6152577,4,4,2
U_615450,2,2,1
U_615715,5,5,4
U_6158197,5,5,4
U_6158476,2,2,1
U_6158480,3,3,2
U_6158708,2,2,2
U_6159003,2,2,1
U_6159444,2,2,2
U_616008,2,2,0
U_6160186,2,2,1
U_6161201,26,26,6
U_6161500,2,2,2
U_6161676,3,3,2
U_6161791,2,2,1
U_6162360,2,2,2
U_6162373,4,4,2
U_6162422,2,2,1
U_6162467,2,2,2
U_6162709,3,3,2
U_6163022,2,2,1
U_6163175,2,2,1
U_61652,2,2,2
U_6166758,2,2,2
U_6167124,2,2,1
U_6167484,2,2,2
U_6167662,2,2,2
U_6167677,6,6,3
U_6167686,7,7,2
U_6167878,2,2,2
U_6168215,2,2,2
U_6168400,4,4,4
U_6168715,2,2,2
U_6168941,3,3,3
U_6169465,2,2,2
U_6170102,2,2,1
U_6170821,4,4,3
U_6171545,3,3,2
U_6172939,3,3,2
U_6175228,2,2,0
U_6175429,2,2,2
U_6175481,2,2,2
U_6175686,2,2,1
U_6176327,3,3,2
U_6176401,2,2,1
U_6176486,2,2,1
U_6177637,2,2,1
U_6177961,3,3,1
U_6178273,2,2,1
U_6179425,2,2,1
U_6179440,2,2,1
U_6179769,3,3,2
U_6179780,2,2,2
U_6179926,3,3,1
U_6180319,2,2,2
U_6181423,2,2,2
U_6181782,3,3,2
U_6181893,2,2,0
U_6182261,5,5,3
U_6182783,2,2,1
U_6183760,3,3,2
U_618377,2,2,2
U_6184536,3,3,2
U_61846,3,3,2
U_6185385,2,2,1
U_6185437,3,3,2
U_6185751,2,2,2
U_618597,2,2,1
U_6186017,3,3,1
U_6186050,2,2,2
U_6186138,2,2,2
U_6186196,3,3,2
U_6186694,2,2,2
U_6187175,2,2,2
U_6187211,2,2,1
U_6187459,2,2,1
U_6188011,6,6,2
U_6188013,4,4,3
U_6189374,2,2,2
U_6189468,2,2,2
U_6189677,2,2,2
U_6190204,4,4,2
U_6190931,5,5,3
U_6191778,2,2,2
U_6191786,5,5,2
U_6191848,2,2,2
U_6191978,3,3,2
U_6192005,2,2,2
U_6192109,2,2,1
U_6192848,3,3,1
U_6192864,2,2,2
U_6193295,3,3,1
U_6193633,3,3,3
U_619383,2,2,2
U_6195162,2,2,1
U_6195199,2,2,1
U_6195320,3,3,2
U_619536,2,2,2
U_6195658,2,2,1
U_6196210,2,2,2
U_6196407,2,2,2
U_6196408,2,2,1
U_6196810,8,8,4
U_6196873,2,2,2
U_6197130,3,3,2
U_6197213,2,2,1
U_6197346,2,2,1
U_6197658,2,2,1
U_6198081,2,2,2
U_6198390,9,9,4
U_6199022,2,2,2
U_6199094,2,2,0
U_6200550,2,2,2
U_6201493,3,3,2
U_620247,2,2,1
U_6202820,2,2,1
U_6203365,2,2,1
U_6203734,2,2,2
U_6204633,3,3,0
U_6204690,2,2,1
U_6204787,2,2,2
U_6204944,2,2,2
U_6205830,4,4,2
U_6208315,3,3,2
U_6208708,3,3,3
U_6208844,2,2,2
U_6209110,2,2,1
U_6209283,3,3,2
U_6210398,2,2,1
U_6211547,4,4,2
U_6211759,3,3,1
U_6212443,2,2,1
U_62129,4,4,3
U_621946,2,2,2
U_6220693,2,2,1
U_6221196,3,3,1
U_6221290,3,3,3
U_6221293,2,2,2
U_6222365,3,3,2
